ncbi_gene_id,gene_symbol,disease_id,relationship
4322,MMP13,D:15284,associated_with
4322,MMP13,D:15284,associated_with
65992,DDRGK1,D:15285,associated_with
65992,DDRGK1,D:15285,associated_with
4796,TONSL,D:15286,associated_with
4796,TONSL,D:15286,associated_with
1280,COL2A1,D:15287,associated_with
1280,COL2A1,D:15287,associated_with
633,BGN,D:15288,associated_with
633,BGN,D:15288,associated_with
9131,AIFM1,D:15289,associated_with
9131,AIFM1,D:15289,associated_with
22954,TRIM32,D:1529,associated_with
4921,DDR2,D:15292,associated_with
1280,COL2A1,D:15294,associated_with
1280,COL2A1,D:15294,associated_with
6399,TRAPPC2,D:15295,associated_with
23118,TAB2,D:153,associated_with
166379,BBS12,D:1530,associated_with
6399,TRAPPC2,D:15302,associated_with
9469,CHST3,D:15304,associated_with
9469,CHST3,D:15304,associated_with
406932,MIR140,D:15305,associated_with
176,ACAN,D:15307,associated_with
176,ACAN,D:15307,associated_with
8720,MBTPS1,D:15308,associated_with
54903,MKS1,D:1531,associated_with
59341,TRPV4,D:15310,associated_with
59341,TRPV4,D:15310,associated_with
64802,NMNAT1,D:15313,associated_with
1280,COL2A1,D:15314,associated_with
1280,COL2A1,D:15314,associated_with
4921,DDR2,D:15318,associated_with
80184,CEP290,D:1532,associated_with
91147,TMEM67,D:1532,associated_with
5130,PCYT1A,D:15320,associated_with
5130,PCYT1A,D:15320,associated_with
5331,PLCB3,D:15321,associated_with
5331,PLCB3,D:15321,associated_with
1280,COL2A1,D:15323,associated_with
1280,COL2A1,D:15323,associated_with
755,CFAP410,D:15324,associated_with
1280,COL2A1,D:15325,associated_with
1280,COL2A1,D:15325,associated_with
2335,FN1,D:15325,associated_with
2335,FN1,D:15325,associated_with
59341,TRPV4,D:15328,associated_with
59341,TRPV4,D:15328,associated_with
51025,PAM16,D:15329,associated_with
51025,PAM16,D:15329,associated_with
51057,WDPCP,D:1533,associated_with
5593,PRKG2,D:15330,associated_with
2879,GPX4,D:15331,associated_with
2879,GPX4,D:15331,associated_with
64132,XYLT2,D:15335,associated_with
1280,COL2A1,D:15336,associated_with
1280,COL2A1,D:15336,associated_with
5621,PRNP,D:15339,associated_with
10806,SDCCAG8,D:1534,associated_with
54585,LZTFL1,D:1535,associated_with
1788,DNMT3A,D:15352,associated_with
2034,EPAS1,D:15352,associated_with
5979,RET,D:15352,associated_with
6390,SDHB,D:15352,associated_with
6392,SDHD,D:15352,associated_with
7428,VHL,D:15352,associated_with
2222,FDFT1,D:15356,associated_with
92482,BBIP1,D:1536,associated_with
9940,DLEC1,D:15365,associated_with
6049,RNF6,D:15365,associated_with
7048,TGFBR2,D:15365,associated_with
51741,WWOX,D:15365,associated_with
3621,ING1,D:15366,associated_with
5728,PTEN,D:15366,associated_with
8795,TNFRSF10B,D:15366,associated_with
3621,ING1,D:15367,associated_with
5728,PTEN,D:15367,associated_with
8795,TNFRSF10B,D:15367,associated_with
3621,ING1,D:15368,associated_with
5728,PTEN,D:15368,associated_with
8795,TNFRSF10B,D:15368,associated_with
3621,ING1,D:15369,associated_with
5728,PTEN,D:15369,associated_with
8795,TNFRSF10B,D:15369,associated_with
11020,IFT27,D:1537,associated_with
3621,ING1,D:15370,associated_with
5728,PTEN,D:15370,associated_with
8795,TNFRSF10B,D:15370,associated_with
3621,ING1,D:15372,associated_with
5728,PTEN,D:15372,associated_with
8795,TNFRSF10B,D:15372,associated_with
3621,ING1,D:15377,associated_with
8795,TNFRSF10B,D:15377,associated_with
583,BBS2,D:1538,associated_with
5718,PSMD12,D:15380,associated_with
9241,NOG,D:15381,associated_with
9241,NOG,D:15381,associated_with
92002,CCNQ,D:15387,associated_with
92002,CCNQ,D:15387,associated_with
24,ABCA4,D:15388,associated_with
54714,CNGB3,D:15388,associated_with
6785,ELOVL4,D:15388,associated_with
8842,PROM1,D:15388,associated_with
5961,PRPH2,D:15388,associated_with
24,ABCA4,D:15389,associated_with
167691,LCA5,D:15389,associated_with
9227,LRAT,D:15389,associated_with
6121,RPE65,D:15389,associated_with
55812,SPATA7,D:15389,associated_with
26160,IFT172,D:1539,associated_with
6785,ELOVL4,D:15390,associated_with
8842,PROM1,D:15391,associated_with
6774,STAT3,D:15393,associated_with
3872,KRT17,D:15394,associated_with
3872,KRT17,D:15394,associated_with
85301,COL27A1,D:15397,associated_with
85301,COL27A1,D:15397,associated_with
157657,CFAP418,D:1540,associated_with
3105,HLA-A,D:15408,associated_with
3106,HLA-B,D:15408,associated_with
3106,HLA-B,D:15408,associated_with
10320,IKZF1,D:15408,associated_with
80173,IFT74,D:1541,associated_with
1280,COL2A1,D:15412,associated_with
652,BMP4,D:15413,associated_with
1280,COL2A1,D:15414,associated_with
1280,COL2A1,D:15414,associated_with
1301,COL11A1,D:15415,associated_with
1301,COL11A1,D:15415,associated_with
1302,COL11A2,D:15416,associated_with
1302,COL11A2,D:15416,associated_with
1280,COL2A1,D:15416,associated_with
1297,COL9A1,D:15417,associated_with
1298,COL9A2,D:15418,associated_with
1299,COL9A3,D:15419,associated_with
84100,ARL6,D:1542,associated_with
2200,FBN1,D:15420,associated_with
2200,FBN1,D:15420,associated_with
340061,STING1,D:15423,associated_with
340061,STING1,D:15424,associated_with
57477,SHROOM4,D:15425,associated_with
6513,SLC2A1,D:15426,associated_with
6513,SLC2A1,D:15426,associated_with
8328,GFI1B,D:15427,associated_with
84876,ORAI1,D:15428,associated_with
6786,STIM1,D:15428,associated_with
6786,STIM1,D:15428,associated_with
585,BBS4,D:1543,associated_with
8622,PDE8B,D:15436,associated_with
10846,PDE10A,D:15437,associated_with
1828,DSG1,D:15438,associated_with
1832,DSP,D:15438,associated_with
3848,KRT1,D:15438,associated_with
55697,VAC14,D:15439,associated_with
55697,VAC14,D:15439,associated_with
129880,BBS5,D:1544,associated_with
103,ADAR,D:15440,associated_with
4508,MT-ATP6,D:15440,associated_with
53371,NUP54,D:15440,associated_with
23636,NUP62,D:15440,associated_with
23636,NUP62,D:15440,associated_with
1063,CENPF,D:15443,associated_with
1063,CENPF,D:15443,associated_with
1063,CENPF,D:15443,associated_with
7545,ZIC1,D:15445,associated_with
54916,TMEM260,D:15448,associated_with
2776,GNAQ,D:15449,associated_with
2776,GNAQ,D:15449,associated_with
8195,MKKS,D:1545,associated_with
23431,AP4E1,D:15450,associated_with
3977,LIFR,D:15451,associated_with
3977,LIFR,D:15451,associated_with
3572,IL6ST,D:15452,associated_with
55212,BBS7,D:1546,associated_with
57822,GRHL3,D:15465,associated_with
7314,UBB,D:15465,associated_with
7915,ALDH5A1,D:15468,associated_with
7915,ALDH5A1,D:15468,associated_with
5019,OXCT1,D:15469,associated_with
5019,OXCT1,D:15469,associated_with
123016,TTC8,D:1547,associated_with
6476,SI,D:15470,associated_with
6476,SI,D:15470,associated_with
27068,PPA2,D:15472,associated_with
27068,PPA2,D:15473,associated_with
6331,SCN5A,D:15474,associated_with
7259,TSPYL1,D:15475,associated_with
7259,TSPYL1,D:15476,associated_with
55617,TASP1,D:15479,associated_with
27241,BBS9,D:1548,associated_with
58472,SQOR,D:15482,associated_with
6821,SUOX,D:15483,associated_with
6821,SUOX,D:15483,associated_with
6890,TAP1,D:1549,associated_with
4137,MAPT,D:15498,associated_with
4137,MAPT,D:15498,associated_with
4261,CIITA,D:1550,associated_with
2006,ELN,D:15502,associated_with
2006,ELN,D:15502,associated_with
6440,SFTPC,D:15504,associated_with
6440,SFTPC,D:15504,associated_with
21,ABCA3,D:15505,associated_with
21,ABCA3,D:15505,associated_with
1438,CSF2RA,D:15506,associated_with
1439,CSF2RB,D:15507,associated_with
7003,TEAD1,D:15509,associated_with
7003,TEAD1,D:15509,associated_with
7291,TWIST1,D:15510,associated_with
51008,ASCC1,D:1552,associated_with
115908,CTHRC1,D:1552,associated_with
4481,MSR1,D:1552,associated_with
9241,NOG,D:15520,associated_with
8200,GDF5,D:15521,associated_with
6197,RPS6KA3,D:15522,associated_with
1756,DMD,D:15523,associated_with
8292,COLQ,D:15525,associated_with
3913,LAMB2,D:15525,associated_with
727857,BHLHA9,D:15528,associated_with
727857,BHLHA9,D:15528,associated_with
2697,GJA1,D:15529,associated_with
2697,GJA1,D:15529,associated_with
2706,GJB2,D:1553,associated_with
2706,GJB2,D:1553,associated_with
64327,LMBR1,D:15530,associated_with
64327,LMBR1,D:15530,associated_with
6469,SHH,D:15530,associated_with
3239,HOXD13,D:15531,associated_with
3239,HOXD13,D:15531,associated_with
6901,TAFAZZIN,D:1554,associated_with
6901,TAFAZZIN,D:1554,associated_with
10653,SPINT2,D:15568,associated_with
7809,BSND,D:1557,associated_with
1187,CLCNKA,D:1557,associated_with
1188,CLCNKB,D:1557,associated_with
6499,SKIC2,D:15574,associated_with
9652,SKIC3,D:15574,associated_with
6557,SLC12A1,D:1559,associated_with
93986,FOXP2,D:156,associated_with
3758,KCNJ1,D:1560,associated_with
3758,KCNJ1,D:1560,associated_with
412,STS,D:15602,associated_with
1188,CLCNKB,D:1561,associated_with
1188,CLCNKB,D:1561,associated_with
9555,MACROH2A1,D:15614,associated_with
5307,PITX1,D:15614,associated_with
3239,HOXD13,D:15616,associated_with
3239,HOXD13,D:15616,associated_with
2192,FBLN1,D:15617,associated_with
2192,FBLN1,D:15617,associated_with
673,BRAF,D:15619,associated_with
7809,BSND,D:1562,associated_with
10555,AGPAT2,D:15625,associated_with
26580,BSCL2,D:15625,associated_with
26580,BSCL2,D:15625,associated_with
857,CAV1,D:15625,associated_with
284119,CAVIN1,D:15625,associated_with
2353,FOS,D:15625,associated_with
5468,PPARG,D:15625,associated_with
1187,CLCNKA,D:1563,associated_with
1188,CLCNKB,D:1563,associated_with
55024,BANK1,D:15633,associated_with
640,BLK,D:15633,associated_with
720,C4A,D:15633,associated_with
721,C4B,D:15633,associated_with
1380,CR2,D:15633,associated_with
1493,CTLA4,D:15633,associated_with
1493,CTLA4,D:15633,associated_with
1773,DNASE1,D:15633,associated_with
1773,DNASE1,D:15633,associated_with
2113,ETS1,D:15633,associated_with
2212,FCGR2A,D:15633,associated_with
2213,FCGR2B,D:15633,associated_with
2213,FCGR2B,D:15633,associated_with
2215,FCGR3B,D:15633,associated_with
3123,HLA-DRB1,D:15633,associated_with
3500,IGHG1,D:15633,associated_with
3586,IL10,D:15633,associated_with
3654,IRAK1,D:15633,associated_with
3663,IRF5,D:15633,associated_with
3684,ITGAM,D:15633,associated_with
221895,JAZF1,D:15633,associated_with
79932,KIAA0319L,D:15633,associated_with
4204,MECP2,D:15633,associated_with
5133,PDCD1,D:15633,associated_with
26191,PTPN22,D:15633,associated_with
26191,PTPN22,D:15633,associated_with
54899,PXK,D:15633,associated_with
6696,SPP1,D:15633,associated_with
6775,STAT4,D:15633,associated_with
51284,TLR7,D:15633,associated_with
7128,TNFAIP3,D:15633,associated_with
7292,TNFSF4,D:15633,associated_with
10318,TNIP1,D:15633,associated_with
11277,TREX1,D:15633,associated_with
11277,TREX1,D:15633,associated_with
7332,UBE2L3,D:15633,associated_with
712,C1QA,D:15634,associated_with
715,C1R,D:15634,associated_with
720,C4A,D:15634,associated_with
1773,DNASE1,D:15634,associated_with
1776,DNASE1L3,D:15634,associated_with
1776,DNASE1L3,D:15634,associated_with
51284,TLR7,D:15635,associated_with
171023,ASXL1,D:15638,associated_with
3815,KIT,D:15638,associated_with
6427,SRSF2,D:15638,associated_with
54790,TET2,D:15638,associated_with
10916,MAGED2,D:1564,associated_with
10916,MAGED2,D:1564,associated_with
3123,HLA-DRB1,D:15643,associated_with
3569,IL6,D:15643,associated_with
144811,LACC1,D:15643,associated_with
4282,MIF,D:15643,associated_with
940,CD28,D:15644,associated_with
1493,CTLA4,D:15644,associated_with
7133,TNFRSF1B,D:15644,associated_with
919,CD247,D:15647,associated_with
915,CD3D,D:15647,associated_with
916,CD3E,D:15647,associated_with
5788,PTPRC,D:15648,associated_with
3575,IL7R,D:15649,associated_with
5727,PTCH1,D:1565,associated_with
8643,PTCH2,D:1565,associated_with
5921,RASA1,D:1565,associated_with
6608,SMO,D:1565,associated_with
399,RHOH,D:15651,associated_with
8456,FOXN1,D:15652,associated_with
8456,FOXN1,D:15652,associated_with
6774,STAT3,D:15653,associated_with
84868,HAVCR2,D:15654,associated_with
84868,HAVCR2,D:15654,associated_with
8456,FOXN1,D:15655,associated_with
7157,TP53,D:1566,associated_with
3106,HLA-B,D:15661,associated_with
3593,IL12B,D:15661,associated_with
6945,MLX,D:15661,associated_with
998,CDC42,D:15662,associated_with
998,CDC42,D:15662,associated_with
4733,DRG1,D:15667,associated_with
19,ABCA1,D:15668,associated_with
19,ABCA1,D:15668,associated_with
5727,PTCH1,D:1567,associated_with
5727,PTCH1,D:1567,associated_with
8643,PTCH2,D:1567,associated_with
51684,SUFU,D:1567,associated_with
8241,RBM10,D:15671,associated_with
8241,RBM10,D:15671,associated_with
9241,NOG,D:15673,associated_with
9241,NOG,D:15673,associated_with
1788,DNMT3A,D:15675,associated_with
1788,DNMT3A,D:15675,associated_with
3073,HEXA,D:15678,associated_with
3073,HEXA,D:15679,associated_with
51684,SUFU,D:1568,associated_with
3073,HEXA,D:15680,associated_with
3073,HEXA,D:15681,associated_with
23384,SPECC1L,D:15682,associated_with
23384,SPECC1L,D:15682,associated_with
1009,CDH11,D:15683,associated_with
3815,KIT,D:15688,associated_with
2022,ENG,D:15690,associated_with
94,ACVRL1,D:15691,associated_with
2658,GDF2,D:15693,associated_with
7299,TYR,D:15695,associated_with
8788,DLK1,D:15698,associated_with
55384,MEG3,D:15698,associated_with
388015,RTL1,D:15698,associated_with
8788,DLK1,D:15699,associated_with
55384,MEG3,D:15699,associated_with
388015,RTL1,D:15699,associated_with
5155,PDGFB,D:1570,associated_with
5159,PDGFRB,D:1570,associated_with
6575,SLC20A2,D:1570,associated_with
8788,DLK1,D:15700,associated_with
55384,MEG3,D:15700,associated_with
388015,RTL1,D:15700,associated_with
3756,KCNH1,D:15701,associated_with
3756,KCNH1,D:15701,associated_with
3106,HLA-B,D:15702,associated_with
3123,HLA-DRB1,D:15702,associated_with
8974,P4HA2,D:15702,associated_with
26191,PTPN22,D:15702,associated_with
22856,CHSY1,D:15704,associated_with
22856,CHSY1,D:15704,associated_with
113246,C12orf57,D:15705,associated_with
54941,RNF125,D:15707,associated_with
129607,CMPK2,D:1571,associated_with
2316,FLNA,D:15716,associated_with
2316,FLNA,D:15716,associated_with
8364,H4C3,D:15718,associated_with
8363,H4C11,D:15719,associated_with
5159,PDGFRB,D:1572,associated_with
8367,H4C5,D:15720,associated_with
8294,H4C9,D:15721,associated_with
8643,PTCH2,D:15724,associated_with
23384,SPECC1L,D:15724,associated_with
2626,GATA4,D:15727,associated_with
5155,PDGFB,D:1573,associated_with
3815,KIT,D:15730,associated_with
8915,BCL10,D:15732,associated_with
2261,FGFR3,D:15732,associated_with
3815,KIT,D:15732,associated_with
6794,STK11,D:15732,associated_with
340419,RSPO2,D:15735,associated_with
7473,WNT3,D:15736,associated_with
340419,RSPO2,D:15737,associated_with
9496,TBX4,D:15737,associated_with
7473,WNT3,D:15737,associated_with
5053,PAH,D:15739,associated_with
9213,XPR1,D:1574,associated_with
10370,CITED2,D:15740,associated_with
2324,FLT4,D:15740,associated_with
2626,GATA4,D:15740,associated_with
2626,GATA4,D:15740,associated_with
140628,GATA5,D:15740,associated_with
2627,GATA6,D:15740,associated_with
2627,GATA6,D:15740,associated_with
2657,GDF1,D:15740,associated_with
2702,GJA5,D:15740,associated_with
182,JAG1,D:15740,associated_with
182,JAG1,D:15740,associated_with
3791,KDR,D:15740,associated_with
1482,NKX2-5,D:15740,associated_with
1482,NKX2-5,D:15740,associated_with
137814,NKX2-6,D:15740,associated_with
6899,TBX1,D:15740,associated_with
6899,TBX1,D:15740,associated_with
23414,ZFPM2,D:15740,associated_with
23414,ZFPM2,D:15740,associated_with
57462,MYORG,D:1575,associated_with
3043,HBB,D:15754,associated_with
3043,HBB,D:15754,associated_with
2261,FGFR3,D:15758,associated_with
2261,FGFR3,D:15758,associated_with
2261,FGFR3,D:15759,associated_with
2261,FGFR3,D:15759,associated_with
58494,JAM2,D:1576,associated_with
9158,FIBP,D:15760,associated_with
9158,FIBP,D:15760,associated_with
80704,SLC19A3,D:15763,associated_with
80704,SLC19A3,D:15763,associated_with
80704,SLC19A3,D:15763,associated_with
60386,SLC25A19,D:15764,associated_with
60386,SLC25A19,D:15764,associated_with
27010,TPK1,D:15765,associated_with
27010,TPK1,D:15765,associated_with
1629,DBT,D:15766,associated_with
10560,SLC19A2,D:15767,associated_with
10560,SLC19A2,D:15767,associated_with
79903,NAA60,D:1577,associated_with
7172,TPMT,D:15771,associated_with
1180,CLCN1,D:15774,associated_with
811,CALR,D:15785,associated_with
10019,SH2B3,D:15785,associated_with
7066,THPO,D:15785,associated_with
4352,MPL,D:15786,associated_with
3717,JAK2,D:15787,associated_with
7066,THPO,D:15788,associated_with
7454,WAS,D:15789,associated_with
7454,WAS,D:15789,associated_with
3075,CFH,D:1579,associated_with
5795,PTPRJ,D:15790,associated_with
5908,RAP1B,D:15791,associated_with
10020,GNE,D:15792,associated_with
2582,GALE,D:15793,associated_with
22852,ANKRD26,D:15794,associated_with
2533,FYB1,D:15795,associated_with
54205,CYCS,D:15796,associated_with
2120,ETV6,D:15797,associated_with
6714,SRC,D:15798,associated_with
6714,SRC,D:15798,associated_with
60,ACTB,D:15799,associated_with
60,ACTB,D:15799,associated_with
286,ANK1,D:158,associated_with
7066,THPO,D:15800,associated_with
2623,GATA1,D:15801,associated_with
2623,GATA1,D:15801,associated_with
2623,GATA1,D:15802,associated_with
80739,MPIG6B,D:15804,associated_with
64376,IKZF5,D:15805,associated_with
2313,FLI1,D:15807,associated_with
2623,GATA1,D:15808,associated_with
9939,RBM8A,D:15809,associated_with
9939,RBM8A,D:15809,associated_with
56916,SMARCAD1,D:1581,associated_with
56916,SMARCAD1,D:1581,associated_with
9103,FCGR2C,D:15810,associated_with
2157,F8,D:15811,associated_with
2153,F5,D:15813,associated_with
